tweet,date,city,user_location,place,coordinates,id,link
"Donald Trump es, hoy por hoy, la mayor vergüenza del mundo libre.",2020-11-07 16:40:08,Bogota,"Bogotá, D.C., Colombia","Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='011b60bc40869639', url='https://api.twitter.com/1.1/geo/id/011b60bc40869639.json', place_type='city', name='Cajicá', full_name='Cajicá, Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-74.0941849974441, 4.86028499977111], [-74.0033419992688, 4.86028499977111], [-74.0033419992688, 4.95898699816755], [-74.0941849974441, 4.95898699816755]]]), attributes={})",,1325115832679215106,https://twitter.com/i/web/status/1325115832679215106
"Joe Biden, es el nuevo Presidente de Estados Unidos. Logro algo q parecía imposible: derrotar a Donald Trump!",2020-11-07 16:39:41,Bogota,"Bogotá, Colombia",,,1325115717272956930,https://twitter.com/i/web/status/1325115717272956930
"#IMPORTANTE El New York Times le dio Pensilvania a Joe Biden, dejando sin posibilidades a Donald Trump. El NYT fue el medio más responsable en el conteo del mapa electoral y acaba de dar como presidente a Biden. https://t.co/jiMunUAJvV",2020-11-07 16:39:07,Bogota,Bogotá Colombia,,,1325115576159760391,https://twitter.com/i/web/status/1325115576159760391
¿Será que ya están llorando los Uribistas que apoyaban a Donald Trump? 🤣🤣,2020-11-07 16:37:59,Bogota,"Ibagué, Colombia",,,1325115293069357057,https://twitter.com/i/web/status/1325115293069357057
Estados Unidos se ha ganado su propio Álvaro Uribe jodiendo de por vida: Donald Trump.,2020-11-07 16:37:38,Bogota,Bogotá.,,,1325115203323891714,https://twitter.com/i/web/status/1325115203323891714
Mensajes de Donald Trump nuevamente etiquetados como engañosos https://t.co/ihJ1y4LRHe,2020-11-07 16:36:55,Bogota,"Bogotá, Colombia",,,1325115021429530626,https://twitter.com/i/web/status/1325115021429530626
Ser más decente que Donald Trump no te hace decente.,2020-11-07 16:31:53,Bogota,,"Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325113755257200640,https://twitter.com/i/web/status/1325113755257200640
"Da FASTIDIO escuchar tantas MENTIRAS Y BOBADAS del EXPRESIDENTE DONALD TRUMP!!!Ya perdio por MAL PRESIDENTE,el COVID19 lo VENCIO!!!!!",2020-11-07 16:29:36,Bogota,Bogota,,,1325113180482281472,https://twitter.com/i/web/status/1325113180482281472
"La extraña pancarta a favor de Donald Trump, que se vio antes de Everton vs. Manchester United -&gt; https://t.co/Zcm0ARyn4E https://t.co/k7vD4uHilQ",2020-11-07 15:52:42,Bogota,"Bogotá, Colombia",,,1325103896776339460,https://twitter.com/i/web/status/1325103896776339460
"Les dejo mi reseña del libro de Mary Trump, que dice mucho del carácter del señor Trump / Un puré de papas para Donald Trump https://t.co/hUDA9zPqqG",2020-11-07 15:49:08,Bogota,Bogotá,,,1325102996703866885,https://twitter.com/i/web/status/1325102996703866885
"#Mundo El camino hacia la reelección del presidente estadounidense, Donald Trump, es cada vez más estrecho y pasa necesariamente por Pensilvania. https://t.co/9782zzClul",2020-11-07 15:45:44,Bogota,"Bogotá, Colombia",,,1325102142672293888,https://twitter.com/i/web/status/1325102142672293888
Próximamente @IvanDuque reconocerá a Donald Trump como Presidente Legítimo de 🇺🇸 https://t.co/vZPXcIhCcq,2020-11-07 15:43:44,Bogota,Bogotá,,,1325101636600147968,https://twitter.com/i/web/status/1325101636600147968
"El presidente de EE.UU., Donald Trump, se encomendó ayer a la vía legal como única opción posible para seguir en el poder.  https://t.co/aVCdRyhE1k vía @lapatriacom",2020-11-07 15:35:00,Bogota,"Manizales, Colombia",,,1325099440168820736,https://twitter.com/i/web/status/1325099440168820736
"It Sure Sounds Like Trump May Barricade Himself in the Oval Office and Refuse to Come Out If Biden Wins .

Sacarlo no va a ser fácil . Se atrincherará con su familia y el servicio secreto tendrá que resolver ./ https://t.co/Dh3pKYZ5xa",2020-11-07 15:29:26,Bogota,Bogotá,,,1325098041855135748,https://twitter.com/i/web/status/1325098041855135748
Esto es lo que le pasa a un país que se deja guiar de Donald Trump https://t.co/AfgnHyOQUR,2020-11-07 15:27:23,Bogota,"Bogotá, Colombia",,,1325097522793164801,https://twitter.com/i/web/status/1325097522793164801
"La Cronica del RAPONAZO electoral
fue anunciada por TRUMP tempranamente,
allá DONALD ve la luz en su final:
las mil y un trampas, evidentemente;
Aquí en Colombia ALVARO URIBE VELEZ
la máscara macabra de la CORTE,
le desprendió de la cara abiertamente
mostrando a IVAN el indecente",2020-11-07 15:24:54,Bogota,Bogotá- Colombia,,,1325096897971941377,https://twitter.com/i/web/status/1325096897971941377
"ALVARO URIBE, SOROS, TRUMP, BIDEN, LA CORTE,
CNN, CARACOL, RCN

En Colombia ALVARO URIBE VELEZ,
es lo que en USA el señor DONALD TRUMP:
les destapó en los medios y en las redes,
a dictaSORO  y la comunicación:
tomarse el mundo con jueces y canales,
con Biden BOBO y la corrupción.",2020-11-07 15:24:53,Bogota,Bogotá- Colombia,,,1325096896126476288,https://twitter.com/i/web/status/1325096896126476288
Mensajes de Donald Trump de nuevo son etiquetados como engañosos https://t.co/iyqDrawFFU,2020-11-07 15:23:56,Bogota,"Bogotá, Colombia",,,1325096657403383808,https://twitter.com/i/web/status/1325096657403383808
"Partiendo del PIB y el PIB per cápita más alto de los estados del país norteamericano, LR identificó la incidencia que tuvieron el demócrata Joe Biden y el republicano Donald Trump en esos lugares  https://t.co/qjUO1qHGe6",2020-11-07 15:20:45,Bogota,"Bogotá, Colombia",,,1325095853485387782,https://twitter.com/i/web/status/1325095853485387782
⚠️ Por propiciar la desinformación varios canales de televisión estadounidenses cortaron una transmisión de un discurso de Donald Trump sobre el conteo de votos en las #Elecciones2020. ¿Cuáles fueron las mentiras del presidente? Le contamos👇 https://t.co/79k7WiJgJG,2020-11-07 15:17:46,Bogota,Bogotá,,,1325095104021991425,https://twitter.com/i/web/status/1325095104021991425
"@ClaudiaLopez Gracias por especificar que son Venezolanos, eso es muy importante cierto? @JMVivancoHRW @ONUHumanRights . La alcaldesa supuestamente humanista sigue en su empeñó de generar Xenofobia al estilo de Donald Trump.",2020-11-07 15:17:40,Bogota,Bogotá Colombia,,,1325095077899890688,https://twitter.com/i/web/status/1325095077899890688
Acá en Colombia hay un político que piensa igual a Donald Trump. ¿Adivinen quién es? https://t.co/Xq2SqIfx68,2020-11-07 14:54:17,Bogota,,"Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325089192494436353,https://twitter.com/i/web/status/1325089192494436353
"Las #Elecciones2020 
#Election2020 #Election2020results #ElectionDay 
🎥🛑En #EEUU 🇺🇲 con Joe Biden @JoeBiden ganador y la derrota de Donald Trump https://t.co/aBBAfIOPCd",2020-11-07 14:08:03,Bogota,"Risaralda, Colombia",,,1325077560947060737,https://twitter.com/i/web/status/1325077560947060737
"""Después de 22 días en su cargo con Trump recibe la visita de dos agentes corruptos del FBI que trabajaban todavía para Hillary, los cuales le amenazan con perseguir y atacar a su familia públicamente si no hace una serie de declaraciones"". https://t.co/0KBIeulaeC vía @ElDiestro_",2020-11-07 13:53:18,Bogota,Desde el Andromeda,"Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325073847591251968,https://twitter.com/i/web/status/1325073847591251968
"Quiénes son el General Flynn y Sydney Powell, dos actores fundamentales en la batalla para la reelección de Donald Trump como Presidente pues conocen las tramas urdidas por Hillary Clinton https://t.co/0KBIeulaeC vía @ElDiestro_",2020-11-07 13:52:04,Bogota,Desde el Andromeda,"Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325073534956269568,https://twitter.com/i/web/status/1325073534956269568
"Gustavo Petro llamando loser al presidente Donald Trump, pobre loser... se le olvida que a diferencia de él, Trump ya vivió 4 años en la casa presidencial... quien es el que nunca ha ganado??",2020-11-07 13:48:48,Bogota,"Bogotá, Colombia.",,,1325072713036292097,https://twitter.com/i/web/status/1325072713036292097
"Pregunta seria:
Si Gustavo Petro llama perdedor a Donald Trump por supuestamente hasta ahora ir perdiendo las elecciones en EEUU, siendo que Trump ya fue presidente de los EEUU.

¿Que sería entonces el Güevon ése que ya perdió unas elecciones y que ademas nunca sera presidente?",2020-11-07 13:12:26,Bogota,"BOGOTA, COLOMBIA",,,1325063561006239744,https://twitter.com/i/web/status/1325063561006239744
"Aunque la fecha aparece 3 nov fue publicado un mes antes. Este sí es un buen analista!! @adelinacovo 
‘Trump será el primer presidente que pierde la reelección desde 1992' https://t.co/0tXl7s9XOu via @eltiempo",2020-11-07 12:52:58,Bogota,"Bogotá, Colombia",,,1325058664512843777,https://twitter.com/i/web/status/1325058664512843777
"""Trump logró consolidar, con el aval de su partido, una base electoral fanática convencida de sus acusaciones"" (espejo para nuestra propia realidad)...

https://t.co/39ZAU4vu1q",2020-11-07 12:51:30,Bogota,"Bogotá, Colombia",,,1325058292780052481,https://twitter.com/i/web/status/1325058292780052481
"Varias cadenas de televisión estadounidenses interrumpieron el jueves la transmisión de un discurso del presidente Donald Trump. Estas son las razones 
➡️ https://t.co/poM9HOm3PJ https://t.co/JZ8A6eolOO",2020-11-07 12:31:02,Bogota,Bogotá,,,1325053144708091904,https://twitter.com/i/web/status/1325053144708091904
"El Centro Democrático, fiel a su torpeza y ramplonería inconcebibles, agotó su política exterior apoyando frontalmente a Donald Trump, rompiendo con la historia de la relación bipartidista  https://t.co/B9Hc2XEB9N",2020-11-07 12:10:14,Bogota,"📍Bogotá, Colombia",,,1325047909101031425,https://twitter.com/i/web/status/1325047909101031425
"@LaNocheNTN24 @CarrillonavasG @kihienjeff @JeffersonNTN24 @CGurisattiNTN24 Y súbele la entrevista completa que censuraron los medios norteamericanos arrodillados a morbosin.
Acá dejó enlace de la entrevista que censuraron al presidente Donald Trump
https://t.co/mo3Z1I8Y3X",2020-11-07 12:08:04,Bogota,Desde el Andromeda,"Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325047364873285632,https://twitter.com/i/web/status/1325047364873285632
"La historia del reconteo en las #Elecciones2020 en EE. UU. no muestra grandes cambios respecto a los datos originalmente divulgados. El presidente Donald Trump necesita darles la vuelta a miles o decenas de miles de votos para ganarle a Joe Biden.
https://t.co/TeoEnZNmzj",2020-11-07 11:15:03,Bogota,"Bogotá, Colombia",,,1325034022045700096,https://twitter.com/i/web/status/1325034022045700096
Que llore Polo Polo @MiguelPoloP   que así gane Donald Trump o Joe Biden NO le iban a dar la Visa. @albertovidalesh @davidfbecerra @VelascoCamilo @RodoOgliastri @JRUIZDIAZ #AntiUribistas #AntiUribistaSigueAntiUribista #antiuribismo #antiuribista,2020-11-07 11:08:01,Bogota,Bogota,,,1325032250224898048,https://twitter.com/i/web/status/1325032250224898048
"@Nessnio @natiibedoya @realDonaldTrump Al menos Donald Trump y @AlvaroUribeVel  ya lograron  lo que @petrogustavo  nunca va a lograr, ser perdedor.",2020-11-07 11:03:30,Bogota,Bogotá,,,1325031117272064000,https://twitter.com/i/web/status/1325031117272064000
"🔴 Joe Biden gana terreno en conteo en EE. UU. y se acerca a la Casa Blanca. El demócrata supera al presidente Donald Trump en los estados de Georgia y Pensilvania, y aumentó ventaja en Nevada. Acá le contamos ► https://t.co/PsBLqUalRv https://t.co/E6aCtEhWWl",2020-11-07 11:01:04,Bogota,"Bogotá, Colombia",,,1325030501665689600,https://twitter.com/i/web/status/1325030501665689600
"#Política #elecciones I El mensaje que le devolvió @petrogustavo
a @realDonaldTrump

https://t.co/Cz2vhs9W43 https://t.co/qLK76vTful",2020-11-07 11:00:00,Bogota,Bogotá,,,1325030235247534080,https://twitter.com/i/web/status/1325030235247534080
@CNNEE @AndresCamiloHR El subcampeón Donald Trump,2020-11-07 08:30:19,Bogota,Bogotá,,,1324992565389758464,https://twitter.com/i/web/status/1324992565389758464
"@Alejoberme0 Donald Trump esta luchando contra una gran élite de enfermos mentales y psicopatas eugenesistas.
Para llevarnos hacia la esclavitud Orwelliana tecnológica y cibernética.
Y usarnos como objetos de producción y consumo para beneficio de ellos. https://t.co/QXdBU3LMFX",2020-11-07 08:07:17,Bogota,Paratebueno,,,1324986769318809601,https://twitter.com/i/web/status/1324986769318809601
"@melijosemeli No puede ser el nuevo presidente porque mientras se mantenga el fraude y con todas las pruebas y con la trampa que el servicio de inteligencia de Donald Trump le puso al deep state de los demoniocratas.
Ya está saliendo todo a la luz.
Tener paciencia y fe",2020-11-07 07:29:18,Bogota,Paratebueno,,,1324977209019404288,https://twitter.com/i/web/status/1324977209019404288
"@HernanCRojas Donald Trump y el servicio de inteligencia crearon un plan para tumbar y exponer al deep state.
Mediante una marca invisible en los tarjetones de votación.
Ya cayeron en la trampa y están siendo expuestos al mundo.
Ya hay videos y mucho más.
#MAGA2020 🇺🇸🇺🇸",2020-11-07 06:40:07,Bogota,Paratebueno,,,1324964832311906304,https://twitter.com/i/web/status/1324964832311906304
"@Feglobalist @omarbula @ricardopuentesm @Dianasc47344743 @bivillamizar Y también hicieron este plan para hacer caer a todo el deep state y exponer toda la podredumbre de ese partido demoniocrata frente a todo el mundo.
Ya las pruebas están, los vídeos y todo lo demás ya está.
Donald Trump es el gran ganador.
#MAGA2020 🇺🇸🇺🇸🙏",2020-11-07 06:36:48,Bogota,Paratebueno,,,1324963999834918913,https://twitter.com/i/web/status/1324963999834918913
